,Unnamed: 0,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,city_id,city_dev_perc,experience_lvl,company_class
15339,15339,5855,city_173,0.878,1,1,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,>4,11,0.0,173,87.8,expert_lvl,large_company
15340,15340,170,city_115,0.789,1,0,Full time course,Graduate,STEM,6,,Pvt Ltd,0,25,0.0,115,78.9,mid_lvl,unknown
15341,15341,11149,city_103,0.92,2,0,no_enrollment,Masters,STEM,9,,,1,106,1.0,103,92.0,mid_lvl,unknown
15342,15342,20198,city_159,0.843,0,0,Full time course,Graduate,STEM,1,,,0,37,1.0,159,84.3,entry_lvl,unknown
15343,15343,23257,city_103,0.92,0,1,no_enrollment,,,15,500-999,Pvt Ltd,>4,33,0.0,103,92.0,expert_lvl,mid_size_company
15344,15344,5530,city_50,0.8959999999999999,1,1,Part time course,Graduate,STEM,19,50-99,Pvt Ltd,1,80,0.0,50,89.6,expert_lvl,small_company
15345,15345,1013,city_141,0.763,1,1,Full time course,High School,,5,,,0,206,0.0,141,76.3,mid_lvl,unknown
15346,15346,31240,city_114,0.926,1,1,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,1,31,0.0,114,92.60000000000001,mid_lvl,mid_size_company
15347,15347,23847,city_103,0.92,1,0,no_enrollment,Primary School,,4,,,0,15,0.0,103,92.0,mid_lvl,unknown
15348,15348,16993,city_103,0.92,1,1,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,2,42,0.0,103,92.0,senior_lvl,very_large_company
15349,15349,5252,city_141,0.763,2,0,Full time course,High School,,2,,,0,51,1.0,141,76.3,mid_lvl,unknown
15350,15350,12971,city_73,0.754,2,0,no_enrollment,Masters,STEM,16,,,>4,56,0.0,73,75.4,expert_lvl,unknown
15351,15351,11549,city_61,0.913,1,1,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,2,17,0.0,61,91.3,expert_lvl,mid_size_company
15352,15352,4383,city_103,0.92,0,0,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,46,0.0,103,92.0,expert_lvl,very_large_company
15353,15353,10654,city_16,0.91,1,1,no_enrollment,Masters,STEM,17,50-99,Funded Startup,1,61,0.0,16,91.0,expert_lvl,small_company
15354,15354,10540,city_103,0.92,1,1,no_enrollment,Masters,STEM,18,5000-9999,Pvt Ltd,1,11,0.0,103,92.0,expert_lvl,large_company
15355,15355,31364,city_103,0.92,1,1,no_enrollment,Graduate,Business Degree,>20,5000-9999,Pvt Ltd,1,106,0.0,103,92.0,expert_lvl,large_company
15356,15356,1215,city_103,0.92,0,1,no_enrollment,Masters,STEM,15,10-49,Pvt Ltd,2,236,0.0,103,92.0,expert_lvl,small_company
15357,15357,29289,city_57,0.866,1,1,no_enrollment,Graduate,STEM,16,<10,Early Stage Startup,1,58,0.0,57,86.6,expert_lvl,small_company
15358,15358,11205,city_16,0.91,1,0,,High School,,10,,,0,42,0.0,16,91.0,senior_lvl,unknown
15359,15359,27361,city_115,0.789,1,1,no_enrollment,Graduate,STEM,7,50-99,,1,26,0.0,115,78.9,mid_lvl,small_company
15360,15360,10729,city_114,0.926,1,1,Full time course,Graduate,STEM,>20,10-49,Early Stage Startup,2,37,0.0,114,92.60000000000001,expert_lvl,small_company
15361,15361,22766,city_10,0.895,1,1,no_enrollment,Masters,STEM,>20,10-49,Pvt Ltd,>4,20,0.0,10,89.5,expert_lvl,small_company
15362,15362,10936,city_114,0.926,0,1,no_enrollment,High School,,10,<10,Pvt Ltd,1,85,0.0,114,92.60000000000001,senior_lvl,small_company
15363,15363,27491,city_103,0.92,0,1,Part time course,Masters,Arts,3,,,1,40,1.0,103,92.0,mid_lvl,unknown
15364,15364,28093,city_103,0.92,2,0,Full time course,Masters,STEM,12,10000+,Public Sector,2,155,0.0,103,92.0,senior_lvl,very_large_company
15365,15365,17902,city_16,0.91,2,1,no_enrollment,Graduate,Humanities,2,50-99,Funded Startup,1,147,0.0,16,91.0,mid_lvl,small_company
15366,15366,14769,city_102,0.804,1,0,no_enrollment,Phd,STEM,20,10-49,Pvt Ltd,2,188,0.0,102,80.4,expert_lvl,small_company
15367,15367,22232,city_103,0.92,1,1,no_enrollment,Phd,STEM,18,10-49,Early Stage Startup,1,174,1.0,103,92.0,expert_lvl,small_company
15368,15368,14508,city_126,0.479,0,0,Full time course,,,3,,,,155,0.0,126,47.9,mid_lvl,unknown
15369,15369,24468,city_94,0.698,0,0,no_enrollment,Graduate,STEM,2,,,1,31,1.0,94,69.8,mid_lvl,unknown
15370,15370,22025,city_65,0.802,1,0,no_enrollment,High School,,<1,,,2,40,1.0,65,80.2,entry_lvl,unknown
15371,15371,26794,city_11,0.55,1,1,Full time course,Masters,STEM,3,,,1,67,0.0,11,55.00000000000001,mid_lvl,unknown
15372,15372,2545,city_21,0.624,2,1,Full time course,Masters,STEM,8,500-999,Pvt Ltd,2,69,1.0,21,62.4,mid_lvl,mid_size_company
15373,15373,18489,city_21,0.624,1,1,Full time course,Graduate,STEM,<1,500-999,Pvt Ltd,1,24,0.0,21,62.4,entry_lvl,mid_size_company
15374,15374,22235,city_173,0.878,1,1,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,36,0.0,173,87.8,expert_lvl,mid_size_company
15375,15375,1201,city_103,0.92,1,1,Full time course,Masters,STEM,8,,Public Sector,0,125,1.0,103,92.0,mid_lvl,unknown
15376,15376,17714,city_28,0.939,1,0,no_enrollment,Masters,STEM,4,,,1,18,0.0,28,93.89999999999999,mid_lvl,unknown
15377,15377,6564,city_9,0.743,0,1,Part time course,Graduate,Other,4,<10,Pvt Ltd,,334,1.0,9,74.3,mid_lvl,small_company
15378,15378,28772,city_136,0.897,1,1,Full time course,Masters,STEM,9,,NGO,1,17,0.0,136,89.7,mid_lvl,unknown
15379,15379,28565,city_16,0.91,1,1,Full time course,Graduate,STEM,2,10-49,Pvt Ltd,1,36,0.0,16,91.0,mid_lvl,small_company
15380,15380,29367,city_14,0.698,2,1,no_enrollment,Graduate,Business Degree,4,10-49,Funded Startup,4,4,0.0,14,69.8,mid_lvl,small_company
15381,15381,24637,city_103,0.92,1,0,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,102,0.0,103,92.0,expert_lvl,very_large_company
15382,15382,5204,city_144,0.84,1,1,no_enrollment,Graduate,STEM,>20,,,>4,47,0.0,144,84.0,expert_lvl,unknown
15383,15383,27261,city_14,0.698,1,0,Full time course,High School,,2,,,0,13,0.0,14,69.8,mid_lvl,unknown
15384,15384,24622,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,,,>4,77,0.0,103,92.0,expert_lvl,unknown
15385,15385,401,city_103,0.92,1,1,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,14,0.0,103,92.0,senior_lvl,small_company
15386,15386,22318,city_64,0.6659999999999999,1,1,Full time course,Masters,STEM,10,,,1,38,0.0,64,66.6,senior_lvl,unknown
15387,15387,33094,city_103,0.92,1,0,no_enrollment,High School,,3,,,1,70,0.0,103,92.0,mid_lvl,unknown
15388,15388,28888,city_21,0.624,0,1,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,,40,1.0,21,62.4,senior_lvl,small_company
15389,15389,8955,city_103,0.92,1,1,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,2,80,0.0,103,92.0,mid_lvl,mid_size_company
15390,15390,6651,city_123,0.738,1,0,Full time course,Graduate,STEM,10,,,0,48,0.0,123,73.8,senior_lvl,unknown
15391,15391,1017,city_103,0.92,1,1,no_enrollment,Graduate,STEM,5,10-49,Pvt Ltd,4,156,1.0,103,92.0,mid_lvl,small_company
15392,15392,22745,city_21,0.624,0,1,Full time course,Masters,STEM,7,100-500,Pvt Ltd,4,75,0.0,21,62.4,mid_lvl,mid_size_company
15393,15393,10798,city_73,0.754,0,1,no_enrollment,Masters,,,50-99,Pvt Ltd,,5,0.0,73,75.4,unknown,small_company
15394,15394,31282,city_21,0.624,2,0,Full time course,,,3,,,1,78,0.0,21,62.4,mid_lvl,unknown
15395,15395,23100,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,2,0.0,103,92.0,expert_lvl,very_large_company
15396,15396,12703,city_114,0.926,0,1,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,1,7,1.0,114,92.60000000000001,mid_lvl,small_company
15397,15397,5178,city_103,0.92,1,1,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,24,0.0,103,92.0,expert_lvl,very_large_company
15398,15398,17272,city_21,0.624,0,1,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,0,83,0.0,21,62.4,entry_lvl,small_company
15399,15399,16706,city_103,0.92,0,0,no_enrollment,Phd,STEM,15,10000+,Pvt Ltd,2,148,0.0,103,92.0,expert_lvl,very_large_company
15400,15400,15836,city_114,0.926,1,1,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,78,0.0,114,92.60000000000001,mid_lvl,large_company
15401,15401,5105,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,78,0.0,103,92.0,expert_lvl,very_large_company
15402,15402,9166,city_71,0.884,1,1,no_enrollment,Graduate,No Major,1,,,1,62,1.0,71,88.4,entry_lvl,unknown
15403,15403,28801,city_103,0.92,2,0,Full time course,Graduate,STEM,6,,,1,46,1.0,103,92.0,mid_lvl,unknown
15404,15404,14277,city_46,0.762,1,1,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,4,83,0.0,46,76.2,senior_lvl,large_company
15405,15405,22600,city_16,0.91,1,1,no_enrollment,Masters,STEM,17,1000-4999,Public Sector,>4,18,0.0,16,91.0,expert_lvl,large_company
15406,15406,8856,city_173,0.878,1,0,Full time course,Graduate,STEM,4,,Public Sector,1,124,1.0,173,87.8,mid_lvl,unknown
15407,15407,15803,city_160,0.92,1,1,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,64,0.0,160,92.0,expert_lvl,large_company
15408,15408,1533,city_103,0.92,1,1,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,106,0.0,103,92.0,expert_lvl,mid_size_company
15409,15409,16907,city_21,0.624,1,1,Full time course,Graduate,STEM,3,10-49,Pvt Ltd,1,22,0.0,21,62.4,mid_lvl,small_company
15410,15410,28115,city_160,0.92,1,1,no_enrollment,Graduate,STEM,>20,,,>4,29,0.0,160,92.0,expert_lvl,unknown
15411,15411,23202,city_103,0.92,1,1,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,4,4,1.0,103,92.0,mid_lvl,large_company
15412,15412,11578,city_21,0.624,1,0,no_enrollment,Graduate,STEM,<1,,,0,128,1.0,21,62.4,entry_lvl,unknown
15413,15413,26624,city_16,0.91,1,1,no_enrollment,Graduate,STEM,16,10-49,Pvt Ltd,3,202,0.0,16,91.0,expert_lvl,small_company
15414,15414,19008,city_160,0.92,1,1,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,3,5,0.0,160,92.0,senior_lvl,small_company
15415,15415,15822,city_16,0.91,1,0,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,56,0.0,16,91.0,expert_lvl,large_company
15416,15416,3328,city_103,0.92,1,1,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,27,0.0,103,92.0,mid_lvl,mid_size_company
15417,15417,12439,city_75,0.939,0,1,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,2,100,0.0,75,93.89999999999999,expert_lvl,mid_size_company
15418,15418,12691,city_61,0.913,1,1,no_enrollment,Graduate,STEM,>20,10000+,,4,78,0.0,61,91.3,expert_lvl,very_large_company
15419,15419,16623,city_160,0.92,0,1,no_enrollment,Graduate,STEM,15,<10,Early Stage Startup,1,116,0.0,160,92.0,expert_lvl,small_company
15420,15420,28738,city_114,0.926,1,1,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,4,16,1.0,114,92.60000000000001,mid_lvl,small_company
15421,15421,25754,city_73,0.754,2,1,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,2,105,0.0,73,75.4,mid_lvl,small_company
15422,15422,13429,city_16,0.91,1,1,no_enrollment,Graduate,No Major,>20,10-49,Pvt Ltd,>4,22,0.0,16,91.0,expert_lvl,small_company
15423,15423,17016,city_138,0.836,1,1,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,214,0.0,138,83.6,expert_lvl,mid_size_company
15424,15424,5060,city_16,0.91,1,0,,,,2,,,0,78,0.0,16,91.0,mid_lvl,unknown
15425,15425,5560,city_149,0.6890000000000001,0,1,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,4,32,0.0,149,68.9,mid_lvl,mid_size_company
15426,15426,201,city_41,0.8270000000000001,1,1,no_enrollment,High School,,8,100-500,Pvt Ltd,>4,14,0.0,41,82.7,mid_lvl,mid_size_company
15427,15427,32423,city_21,0.624,1,1,no_enrollment,Graduate,STEM,6,10-49,,2,23,0.0,21,62.4,mid_lvl,small_company
15428,15428,9081,city_21,0.624,0,0,no_enrollment,,,5,,,1,77,0.0,21,62.4,mid_lvl,unknown
15429,15429,27612,city_21,0.624,0,0,,High School,,2,,,0,43,0.0,21,62.4,mid_lvl,unknown
15430,15430,30592,city_105,0.794,1,1,no_enrollment,Masters,STEM,19,50-99,Pvt Ltd,1,79,0.0,105,79.4,expert_lvl,small_company
15431,15431,31461,city_145,0.555,0,0,Part time course,Graduate,STEM,11,,,>4,140,1.0,145,55.50000000000001,senior_lvl,unknown
15432,15432,10106,city_103,0.92,1,1,no_enrollment,Graduate,Humanities,16,100-500,Pvt Ltd,>4,228,1.0,103,92.0,expert_lvl,mid_size_company
15433,15433,2730,city_16,0.91,1,1,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,43,0.0,16,91.0,senior_lvl,mid_size_company
15434,15434,25693,city_16,0.91,1,1,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,9,0.0,16,91.0,mid_lvl,very_large_company
15435,15435,26019,city_160,0.92,0,1,no_enrollment,,,17,100-500,Pvt Ltd,4,32,0.0,160,92.0,expert_lvl,mid_size_company
15436,15436,22815,city_114,0.926,1,0,Full time course,High School,,3,10-49,Public Sector,3,96,0.0,114,92.60000000000001,mid_lvl,small_company
15437,15437,17636,city_114,0.926,1,0,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,308,0.0,114,92.60000000000001,expert_lvl,very_large_company
15438,15438,21791,city_83,0.923,1,1,no_enrollment,Graduate,STEM,>20,,,1,125,1.0,83,92.30000000000001,expert_lvl,unknown
15439,15439,13800,city_16,0.91,1,0,no_enrollment,Graduate,STEM,2,10-49,Pvt Ltd,1,140,0.0,16,91.0,mid_lvl,small_company
15440,15440,11357,city_16,0.91,0,1,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,40,1.0,16,91.0,mid_lvl,very_large_company
15441,15441,17884,city_173,0.878,0,1,Full time course,High School,,8,,,1,142,0.0,173,87.8,mid_lvl,unknown
15442,15442,28051,city_21,0.624,1,1,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,3,77,0.0,21,62.4,mid_lvl,mid_size_company
15443,15443,6016,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,,,3,7,1.0,103,92.0,expert_lvl,unknown
15444,15444,17011,city_103,0.92,1,1,no_enrollment,Masters,STEM,17,10-49,Early Stage Startup,>4,85,0.0,103,92.0,expert_lvl,small_company
15445,15445,27409,city_16,0.91,1,1,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,40,0.0,16,91.0,expert_lvl,small_company
15446,15446,8079,city_103,0.92,1,0,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,132,0.0,103,92.0,expert_lvl,large_company
15447,15447,8379,city_103,0.92,1,1,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,19,0.0,103,92.0,mid_lvl,small_company
15448,15448,174,city_118,0.722,1,0,Full time course,High School,,2,500-999,Pvt Ltd,0,28,0.0,118,72.2,mid_lvl,mid_size_company
15449,15449,14557,city_65,0.802,1,1,no_enrollment,Graduate,STEM,11,,Pvt Ltd,0,86,0.0,65,80.2,senior_lvl,unknown
15450,15450,20587,city_91,0.691,0,1,no_enrollment,Graduate,STEM,,100-500,Pvt Ltd,1,56,0.0,91,69.1,unknown,mid_size_company
15451,15451,26092,city_71,0.884,1,1,Part time course,Graduate,STEM,9,10-49,Pvt Ltd,3,65,0.0,71,88.4,mid_lvl,small_company
15452,15452,16444,city_21,0.624,0,1,no_enrollment,High School,,3,,,1,27,1.0,21,62.4,mid_lvl,unknown
15453,15453,2074,city_114,0.926,1,1,no_enrollment,High School,,18,500-999,Pvt Ltd,>4,116,1.0,114,92.60000000000001,expert_lvl,mid_size_company
15454,15454,31564,city_103,0.92,1,1,Full time course,Graduate,STEM,10,500-999,Funded Startup,2,21,0.0,103,92.0,senior_lvl,mid_size_company
15455,15455,6362,city_46,0.762,1,0,no_enrollment,Masters,Humanities,3,500-999,Public Sector,2,5,0.0,46,76.2,mid_lvl,mid_size_company
15456,15456,8846,city_16,0.91,2,0,no_enrollment,Graduate,Arts,3,50-99,Pvt Ltd,2,3,0.0,16,91.0,mid_lvl,small_company
15457,15457,10719,city_102,0.804,0,1,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,11,0.0,102,80.4,expert_lvl,large_company
15458,15458,17251,city_75,0.939,1,1,no_enrollment,Graduate,STEM,>20,,,1,32,0.0,75,93.89999999999999,expert_lvl,unknown
15459,15459,5824,city_13,0.8270000000000001,1,1,no_enrollment,Graduate,STEM,5,10-49,Pvt Ltd,1,94,0.0,13,82.7,mid_lvl,small_company
15460,15460,1484,city_160,0.92,1,1,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,>4,7,0.0,160,92.0,expert_lvl,large_company
15461,15461,11233,city_19,0.682,1,0,Full time course,High School,,8,,,1,50,0.0,19,68.2,mid_lvl,unknown
15462,15462,22236,city_100,0.887,1,1,Part time course,Graduate,STEM,>20,,,1,94,1.0,100,88.7,expert_lvl,unknown
15463,15463,17491,city_116,0.743,0,1,no_enrollment,High School,,6,500-999,Pvt Ltd,1,24,0.0,116,74.3,mid_lvl,mid_size_company
15464,15464,29318,city_48,0.493,0,1,Full time course,Phd,Other,>20,,,1,18,0.0,48,49.3,expert_lvl,unknown
15465,15465,7769,city_103,0.92,0,1,no_enrollment,Graduate,STEM,4,,,1,23,1.0,103,92.0,mid_lvl,unknown
15466,15466,18024,city_166,0.649,1,0,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,2,10,1.0,166,64.9,senior_lvl,mid_size_company
15467,15467,2028,city_57,0.866,0,1,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,24,0.0,57,86.6,expert_lvl,mid_size_company
15468,15468,2167,city_149,0.6890000000000001,1,1,no_enrollment,Graduate,STEM,6,500-999,Funded Startup,0,4,0.0,149,68.9,mid_lvl,mid_size_company
15469,15469,22399,city_21,0.624,1,1,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,67,1.0,21,62.4,mid_lvl,mid_size_company
15470,15470,26314,city_90,0.698,1,0,Full time course,Graduate,STEM,3,,,1,4,1.0,90,69.8,mid_lvl,unknown
15471,15471,4523,city_114,0.926,0,0,no_enrollment,Masters,STEM,14,,Pvt Ltd,0,101,0.0,114,92.60000000000001,senior_lvl,unknown
15472,15472,1983,city_42,0.563,0,0,Part time course,Graduate,STEM,2,50-99,Pvt Ltd,1,140,1.0,42,56.3,mid_lvl,small_company
15473,15473,7491,city_45,0.89,1,0,Full time course,High School,,6,,,0,32,0.0,45,89.0,mid_lvl,unknown
15474,15474,944,city_21,0.624,0,1,Part time course,High School,,1,<10,Pvt Ltd,0,10,1.0,21,62.4,entry_lvl,small_company
15475,15475,29576,city_160,0.92,1,0,Part time course,Graduate,STEM,14,10000+,Public Sector,>4,50,0.0,160,92.0,senior_lvl,very_large_company
15476,15476,29190,city_16,0.91,1,0,,,,6,,,0,6,0.0,16,91.0,mid_lvl,unknown
15477,15477,29168,city_103,0.92,1,1,no_enrollment,Masters,Arts,>20,100-500,Funded Startup,1,6,0.0,103,92.0,expert_lvl,mid_size_company
15478,15478,7104,city_162,0.767,1,1,Full time course,Masters,STEM,>20,,Public Sector,>4,30,0.0,162,76.7,expert_lvl,unknown
15479,15479,26524,city_75,0.939,1,0,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,1,122,0.0,75,93.89999999999999,expert_lvl,small_company
15480,15480,4947,city_103,0.92,1,0,no_enrollment,Masters,STEM,14,,,1,5,1.0,103,92.0,senior_lvl,unknown
15481,15481,18773,city_133,0.742,1,0,Full time course,Graduate,STEM,2,,,0,220,1.0,133,74.2,mid_lvl,unknown
15482,15482,29948,city_103,0.92,0,1,Part time course,Graduate,STEM,6,,,0,58,1.0,103,92.0,mid_lvl,unknown
15483,15483,22190,city_16,0.91,1,1,no_enrollment,Masters,STEM,9,10-49,Pvt Ltd,2,28,0.0,16,91.0,mid_lvl,small_company
15484,15484,16747,city_136,0.897,0,0,Full time course,Masters,STEM,7,,Pvt Ltd,1,30,0.0,136,89.7,mid_lvl,unknown
15485,15485,26088,city_128,0.527,0,0,Full time course,High School,,4,,,0,178,1.0,128,52.7,mid_lvl,unknown
15486,15486,17753,city_21,0.624,1,1,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,92,0.0,21,62.4,expert_lvl,small_company
15487,15487,14326,city_103,0.92,1,1,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,2,22,0.0,103,92.0,senior_lvl,very_large_company
15488,15488,22822,city_16,0.91,1,1,no_enrollment,High School,,>20,10000+,Pvt Ltd,1,44,0.0,16,91.0,expert_lvl,very_large_company
15489,15489,23129,city_103,0.92,0,0,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,,104,0.0,103,92.0,mid_lvl,very_large_company
15490,15490,19978,city_104,0.924,0,0,Full time course,High School,,3,,,1,22,1.0,104,92.4,mid_lvl,unknown
15491,15491,5708,city_16,0.91,1,1,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,45,0.0,16,91.0,mid_lvl,large_company
15492,15492,22554,city_21,0.624,1,1,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,43,1.0,21,62.4,expert_lvl,mid_size_company
15493,15493,31949,city_116,0.743,1,1,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,2,182,0.0,116,74.3,senior_lvl,mid_size_company
15494,15494,29680,city_103,0.92,1,0,Full time course,High School,,2,500-999,Pvt Ltd,1,28,1.0,103,92.0,mid_lvl,mid_size_company
15495,15495,30986,city_21,0.624,1,1,no_enrollment,Masters,STEM,15,50-99,Early Stage Startup,3,57,0.0,21,62.4,expert_lvl,small_company
15496,15496,24928,city_21,0.624,1,1,Full time course,Masters,STEM,10,<10,Pvt Ltd,1,110,1.0,21,62.4,senior_lvl,small_company
15497,15497,22003,city_103,0.92,1,0,no_enrollment,Graduate,STEM,7,50-99,,1,3,0.0,103,92.0,mid_lvl,small_company
15498,15498,32778,city_83,0.923,1,1,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,17,1.0,83,92.30000000000001,mid_lvl,small_company
15499,15499,14497,city_21,0.624,1,1,,Graduate,STEM,3,10-49,Early Stage Startup,1,15,1.0,21,62.4,mid_lvl,small_company
15500,15500,11251,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,151,0.0,103,92.0,expert_lvl,small_company
15501,15501,19968,city_21,0.624,1,0,no_enrollment,High School,,5,,,0,51,1.0,21,62.4,mid_lvl,unknown
15502,15502,26919,city_21,0.624,1,1,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,46,1.0,21,62.4,mid_lvl,mid_size_company
15503,15503,13562,city_21,0.624,2,1,no_enrollment,Masters,Other,8,<10,NGO,1,17,0.0,21,62.4,mid_lvl,small_company
15504,15504,16217,city_103,0.92,1,1,no_enrollment,Masters,Humanities,>20,,Pvt Ltd,1,17,0.0,103,92.0,expert_lvl,unknown
15505,15505,21794,city_27,0.848,1,1,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,39,0.0,27,84.8,senior_lvl,small_company
15506,15506,19083,city_103,0.92,1,1,no_enrollment,Masters,STEM,9,500-999,NGO,3,182,0.0,103,92.0,mid_lvl,mid_size_company
15507,15507,22185,city_21,0.624,1,0,Full time course,High School,,3,,,1,56,0.0,21,62.4,mid_lvl,unknown
15508,15508,19913,city_103,0.92,0,0,Part time course,Graduate,STEM,2,50-99,Pvt Ltd,2,40,0.0,103,92.0,mid_lvl,small_company
15509,15509,9504,city_36,0.893,1,1,no_enrollment,High School,,9,100-500,Pvt Ltd,4,31,0.0,36,89.3,mid_lvl,mid_size_company
15510,15510,9406,city_103,0.92,1,1,no_enrollment,Graduate,STEM,7,,,1,63,0.0,103,92.0,mid_lvl,unknown
15511,15511,639,city_103,0.92,1,1,no_enrollment,Graduate,Humanities,>20,,,2,154,0.0,103,92.0,expert_lvl,unknown
15512,15512,16697,city_16,0.91,1,1,no_enrollment,Masters,STEM,18,10-49,Pvt Ltd,1,41,0.0,16,91.0,expert_lvl,small_company
15513,15513,23287,city_160,0.92,1,1,no_enrollment,Graduate,STEM,18,10-49,Pvt Ltd,>4,152,1.0,160,92.0,expert_lvl,small_company
15514,15514,16134,city_102,0.804,1,1,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,21,0.0,102,80.4,senior_lvl,small_company
15515,15515,4881,city_102,0.804,1,1,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,1,86,0.0,102,80.4,mid_lvl,large_company
15516,15516,2817,city_21,0.624,0,1,no_enrollment,Masters,Other,5,100-500,Pvt Ltd,1,21,0.0,21,62.4,mid_lvl,mid_size_company
15517,15517,3898,city_23,0.899,1,1,Part time course,Primary School,,11,5000-9999,Pvt Ltd,1,178,0.0,23,89.9,senior_lvl,large_company
15518,15518,32739,city_21,0.624,0,1,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,2,36,0.0,21,62.4,mid_lvl,mid_size_company
15519,15519,208,city_16,0.91,1,1,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,58,1.0,16,91.0,expert_lvl,very_large_company
15520,15520,25962,city_165,0.903,0,1,no_enrollment,Masters,Humanities,19,<10,Funded Startup,2,23,1.0,165,90.3,expert_lvl,small_company
